No.,MW,AMW,nBM,nDB,nN,nS,nF,nCL,nHM,C%,N%,O%,X%,nCIC,nCIR,Rbrid,nR05,nR09,nR10,D/Dtr03,D/Dtr04,D/Dtr07,D/Dtr08,D/Dtr09,D/Dtr11,D/Dtr12,BLI,CENT,ICR,Wap,MAXDN,LOC,X5v,Yindex,IC1,CIC1,CIC5,Chi_D/Dt,J_D/Dt,J_Dz(Z),SpPosA_Dz(e),SM1_Dz(e),ChiA_Dz(p),SpMax_B(m),SpMax_B(s),ATSC1m,ATSC1p,GATS7m,GATS8m,GATS6e,GATS7p,GATS7s,GATS8s,SpMax2_Bh(m),P_VSA_LogP_1,P_VSA_LogP_6,P_VSA_LogP_8,P_VSA_MR_8,P_VSA_v_3,P_VSA_v_4,P_VSA_s_1,SpDiam_EA(bo),SpMax_AEA(dm),SM13_EA(dm),SM09_AEA(dm),Eig02_EA(dm),nCq,nCrs,nCrt,nR=Cs,nR=Ct,nRCOOR,nArOH,nOHs,nROR,nArOR,nArX,C-005,C-006,C-011,C-019,C-026,C-028,C-034,H-046,H-048,H-049,H-051,H-052,H-053,O-060,O-061,N-075,F-083,SdCH2,SssCH2,StCH,StsC,SdssC,SaasC,SaaaC,SdNH,SsssN,StN,SaaNH,SaaO,SdsssP,SdS,SssS,SddssS,SsBr,NssssC,NsNH2,NdsN,CATS2D_04_DD,CATS2D_05_DD,CATS2D_07_DD,CATS2D_02_DA,CATS2D_04_DA,CATS2D_07_DA,CATS2D_01_DN,CATS2D_02_DL,CATS2D_01_AA,CATS2D_02_AA,CATS2D_03_AA,CATS2D_04_AA,CATS2D_05_AA,CATS2D_06_AA,CATS2D_07_AA,CATS2D_09_AA,CATS2D_05_AN,CATS2D_01_AL,CATS2D_02_AL,CATS2D_03_AL,CATS2D_06_AL,CATS2D_03_PL,CATS2D_05_PL,CATS2D_06_PL,CATS2D_08_PL,CATS2D_03_NL,CATS2D_06_NL,CATS2D_09_NL,CATS2D_03_LL,CATS2D_08_LL,T(N..S),T(N..P),T(N..Cl),T(N..Br),T(N..I),T(O..F),T(O..Cl),T(O..Br),T(S..S),T(S..P),T(S..Cl),T(S..Br),T(P..F),T(P..Cl),T(P..Br),T(F..Cl),T(F..Br),T(F..I),T(Cl..Cl),T(Cl..Br),T(Cl..I),T(Br..Br),F02[C-P],F02[C-Si],F02[N-N],F02[N-S],F02[O-S],F03[C-Si],F03[C-X],F03[N-O],F03[O-F],F03[O-X],F03[Cl-Cl],F04[N-N],F04[N-O],F04[O-O],F04[O-S],F04[O-Cl],F05[N-N],F05[N-F],F05[O-S],F05[O-F],F05[O-Cl],F06[C-X],F06[N-F],F06[O-F],F06[O-Cl],F07[N-N],F07[N-O],F07[O-S],F07[O-F],F08[C-S],F08[C-Cl],F08[N-N],F08[O-F],F09[O-O],F09[O-F],F09[O-X],F10[N-N],F10[N-O],F10[O-O],MLOGP2,ALOGP2,BLTF96,Class
2585,54.1,5.41,1,1,0,0,0,0,0,40,0,0,0,1,1,0,0,0,0,5.333,0,0,0,0,0,0,1.163,4,0.811,20,0.222,1,0,0,2.161,1.161,2.004,2.158,4.3167,2.5364,0.909,0,0.317,3.481,4.248,2.416,1.105,0,0,0,0,0,0,2.544,8.825,0,0,0,24.022,0,0,5.236,3.055,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1.278,0,0,1.542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.638,1.878,-2.48,Pesticides
2586,281.35,7.604,3,3,1,1,0,0,2,27,2.7,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.492,339,2.448,586,3.345,2.299,0.969,1.935,3.052,2.157,0.913,1,16,6.4228,3.358,0.744,0.012,4.691,7.433,14.126,4.878,0.653,1.168,0.329,0.696,0.774,1.421,3.649,46.184,0,41.159,41.159,120.194,0,8.834,6.363,3.613,0,-1.775,0.765,0,0,0,2,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0.634,0,0,-0.076,0,0,0,0,0,0,0,-2.54,5.182,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,2,0,2,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1.596,2.979,-2.46,Pesticides
2587,379.41,8.623,23,0,3,0,3,0,0,50,6.8,0,6.8,4,4,0,1,0,0,0,0,0,0,0,0,0,0.839,1316,2.192,7808,5.697,0.689,2.469,0.807,2.504,2.956,0.972,1.92,11.9023,2.1912,3.484,0.855,0.009,3.939,8.513,6.175,3.94,0.935,1.347,0.616,1.209,0.82,2.298,3.807,0,0,7.76,0,170.406,0,0,7.371,4.462,17.441,-0.645,1.811,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,3,0,0,0,0,0,1.309,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,9,9,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.863,28.876,-6.34,Pesticides
2588,339.24,8.927,11,5,2,0,0,2,2,42.1,5.3,5.3,5.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0.968,780,2.665,2032,2.161,2.371,1.192,1.194,3.324,1.924,0.513,1.286,14.1437,3.5072,3.684,0.783,0.01,4.059,7.444,5.586,3.192,0.774,1.583,1.243,0.967,0.556,0.904,3.741,16.793,4.276,78.297,0,205.405,0,0,6.94,3.922,7.336,-1.276,1.083,0,0,0,5,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.525,0,0,0,-0.98,0.953,0,0,2.314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,0,8,5,0,0,22,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,13.846,16.844,-4.55,Pesticides
2589,201.37,6.293,1,1,1,1,0,0,1,31.3,3.1,3.1,0,1,1,0,0,0,0,0,0,46.744,0,0,0,0,1.393,152,1.95,639,1.392,1.627,1.575,1.337,2.103,2.897,1.485,1.703,11.0706,3.0224,2.868,0.375,0.024,3.869,7.427,8.911,3.564,0.502,0.466,1.373,0.737,0.097,0.099,3.629,17.65,3.07,0,32.22,67.289,0,0,5.119,4.765,18.663,0,0.855,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,6.887,0,0,0.275,0,0,0,2.012,0,0,0,0,0,1.457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.544,8.299,-2.99,Pesticides
2590,261.14,9.672,3,3,2,0,0,0,1,33.3,7.4,7.4,3.7,1,1,0,0,0,0,0,0,0,0,0,0,0,1.133,168,1.924,724,2.009,1.34,0.982,1.753,3.013,1.741,0.602,1.697,11.8803,3.4088,2.477,0.65,0.023,6.88,7.445,3.868,2.405,1.816,0.074,1.485,1.786,0.162,0.058,3.784,26.476,4.276,45.954,45.954,89.757,0,0,6.407,3.97,7.08,0,1.062,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0.748,0,0,0.391,0,0,0,1.233,0,0,0,0,0,0,0,3.158,0,0,0,0,0,0,2,1,0,0,1,0,2,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.233,1.99,-2.92,Pesticides
2591,247.11,10.296,3,3,2,0,0,0,1,33.3,8.3,8.3,4.2,1,1,0,0,0,0,0,0,0,0,0,0,0,1.096,123,1.826,599,2.027,1.084,0.872,1.87,3.034,1.551,0.928,1.762,11.4542,3.4998,2.234,0.65,0.027,6.88,7.445,2.627,2.08,0.188,0,0.52,1.169,0.147,0,3.774,26.476,4.276,45.954,45.954,87.222,0,0,6.406,3.967,7.08,0,1.062,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0.338,0,0,0,1.178,0,0,0,0,0,0,0,3.129,0,0,0,0,0,0,2,1,0,0,1,0,2,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.252,0.787,-2.67,Pesticides
2592,222.32,6.539,7,1,2,0,0,0,0,35.3,5.9,5.9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.963,228,2.311,1060,2.114,1.656,0.704,1.326,2.989,2.099,1.346,1.526,12.2053,3.4173,2.757,0.57,0.016,3.81,7.434,8.005,2.911,1.651,1.147,0.368,0.571,2.971,0.816,3.478,42.84,6.763,0,0,82.926,0,0,7.113,3.663,10.13,-1.906,0.8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.448,3.9,0,0,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,0,1,0,0,0,4,6,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.426,7.443,-2.96,Pesticides
2593,222.42,7.175,1,1,2,2,0,0,2,25.8,6.5,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,160,2.2,288,1.289,2.134,1.022,1.904,2.584,2.371,0.976,1,12,5.1753,3.102,0.509,0.021,4.08,6.266,8.389,3.081,1.392,0.503,1.433,1.55,0.9,0.561,3.576,25.618,23.542,45.192,77.412,107.712,0,0,4.998,4.782,19.29,0,1.275,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,2.736,0,0,0.886,0,0,0,4.077,0,0,0,0,5.128,1.629,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.17,2.594,-1.74,Pesticides
2594,181.38,9.069,0,0,1,3,0,0,3,25,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.234,50,1.585,239,0.541,1.187,4.948,1.764,2.119,2.203,1.475,1.884,8.4791,3.256,2.029,0.301,0.054,4.293,3.963,10.503,3.389,0,0,2.229,0,0,0,3.453,16.793,0,0,88.507,107.1,0,0,4.732,3.801,0.054,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.565,0,0,0,0,0,0,2.305,0,0,0,0,0,5.861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668,3.851,-2.08,Pesticides
2595,333.61,11.504,7,1,0,1,0,3,5,34.5,0,6.9,10.3,1,1,0,0,0,0,0,0,0,0,0,0,0,1.579,309,2.19,1167,3.142,1.855,2.222,1.351,3.178,1.68,0.466,1.465,12.4555,4.5891,2.891,0.743,0.017,4.685,5.088,4.797,4.022,0.896,1.585,0.49,0.654,0.8,1.442,4.153,17.65,0,158.605,41.159,225.31,0,9.764,7.076,3.49,0,-1.734,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,4,0,0,0,0,0,0,6,0,1,0,0,0,0,1.122,0,0,0,1.548,0,0,0,0,0,0,-2.337,5.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,30,0,0,0,18,0,0,15,0,0,0,0,12,0,0,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15.182,23.506,-4.7,Pesticides
2596,177.41,16.128,1,1,0,0,0,3,3,27.3,0,18.2,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.272,44,1.406,62,3.082,1.299,0,4.013,2.845,0.614,2.383,1,7,5.1538,1.683,0.753,0.071,4.115,7.478,2.774,0.802,0,0,0,0,0,0,3.512,0,0,0,78.297,121.205,0,0,5.411,4.283,13.022,0,1.299,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.314,0,0,-1.323,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.886,2.568,-2.56,Pesticides
2597,284.15,9.798,8,2,1,0,0,2,2,44.8,3.4,6.9,6.9,3,4,1,1,0,0,26.547,0,0,0,0,0,0,0.96,328,1.891,3969,1.826,0.76,1.748,0.993,3.289,1.569,1.156,2.263,11.3167,2.3181,2.749,0.718,0.017,4.043,7.445,3.094,2.485,0.793,4.532,0.493,0.76,0.48,1.192,3.988,17.65,0,78.297,0,146.078,0,0,7.303,4.55,9.479,-1.532,1.798,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0.627,0,0,-0.318,1.278,0,0,1.21,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,6,9,6,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,10.563,-4.14,Pesticides
2598,314.13,10.832,14,2,1,0,0,2,2,44.8,3.4,13.8,6.9,2,2,0,0,0,0,0,0,0,0,0,0,0,0.888,472,2.528,3483,2.53,1.048,1.203,0.833,3.254,1.604,0.233,1.75,12.2473,2.7182,3.073,0.934,0.01,4.019,7.815,1.662,2.334,0.825,1.304,1.065,0.973,0.517,1.065,3.947,16.553,0,129.044,0,171.526,0,0,7.142,3.811,12.452,-1.246,0.86,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,6,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,1,2,0,0,0,0,5,9,1,0,0,0,0,0,0,0,4,1,0,0,18,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12.309,21.132,-4.37,Pesticides
2599,254.76,7.961,7,0,6,0,0,1,1,31.3,18.8,0,3.1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.005,326,2.419,1279,2.007,1.849,0.677,1.205,3.012,1.988,0.821,1.473,12.5208,3.2907,3.123,0.712,0.014,3.955,6.817,6.327,2.151,2.54,1.436,1.531,1.475,1.381,1.111,3.631,26.476,45.59,0,39.149,93.307,0,0,6.843,4.321,0,-1.822,0.4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,0,0,0,8,0,0,0,3,0,0,1.706,0,2.097,0,0.785,0,0,0,8.903,0,0,0,0,0,0,0,1,0,0,1,0,0,4,2,1,0,3,0,3,0,0,2,0,1,0,0,0,2,2,3,0,0,0,0,0,0,0,0,2,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5.393,8.177,-3.36,Pesticides
2600,234.28,7.557,6,6,2,0,0,0,0,38.7,6.5,9.7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.865,336,2.542,1331,2.046,2.135,0.637,1.13,3.228,1.726,0.371,1.504,12.7875,3.1676,3.112,0.701,0.014,3.782,7.428,6.118,2.686,0.843,1.07,1.241,0.815,0.737,0.898,3.582,21.766,11.771,0,0,108.724,0,0,6.606,3.766,0,-1.727,0.86,0,0,0,6,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,3.531,0,0,0,0.054,0,0,0,1.161,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,3,0,0,0,0,0,0,1,2,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.385,0.006,-2.39,Pesticides
2601,233.11,9.713,7,1,2,0,0,2,2,37.5,8.3,4.2,8.3,1,1,0,0,0,0,0,0,0,0,0,0,0,1.006,180,2.217,742,1.872,1.618,0.753,1.265,3.292,1.292,0.73,1.529,10.703,3.1987,2.578,0.664,0.021,4.051,7.429,2.988,1.905,0.591,2.33,0.74,0.938,0.263,0.9,3.599,16.793,4.276,78.297,0,137.553,0,0,6.875,3.659,6.887,0,0.563,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.205,1.51,0,0,1.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,22,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,6.155,-3.64,Pesticides
2602,249.11,9.964,7,1,2,0,0,2,2,36,8,8,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0.968,218,2.257,880,2.059,1.831,0.738,1.204,3.483,1.161,0.38,1.476,11.069,3.2038,2.725,0.783,0.016,4.051,7.429,2.861,2.013,0.681,1.285,1.052,1.215,0.348,0.444,3.595,19.279,4.276,78.297,0,140.039,0,0,6.876,4.368,11.844,-2,1.394,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.393,1.377,0,0,1.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,22,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7.022,5.414,-3.64,Pesticides
2603,293.45,6.521,14,2,3,0,0,0,0,42.2,6.7,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.966,652,2.811,4247,0.683,0.688,1.29,0.632,2.823,2.669,1.417,1.574,12.0675,2.2769,3.877,0.346,0.008,3.759,4.775,10.16,4.128,1.306,0.681,1.693,1.496,1.352,0.986,3.87,43.697,0,0,0,136.048,0,0,6.915,3.099,1.595,-1,0.773,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6.823,0,0,1.86,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,4,6,6,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.001,29.304,-5.55,Pesticides
2604,355.73,9.881,10,4,3,0,3,1,1,33.3,8.3,11.1,11.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.915,715,2.246,2529,6.184,1.708,1.575,1.558,3.404,1.766,0.931,1.457,16.7599,4.1884,3.277,1.266,0.01,4.005,8.513,3.802,3.134,1.593,1.474,0.766,1.209,1.134,2.347,3.771,20.165,0,109.253,0,95.737,0,0,7.401,4.462,17.455,-1,2.612,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,2,0,0,4,0,3,0,0.698,0,0,0,-3.84,0,0,1.253,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,2,5,4,4,0,0,0,0,3,10,8,0,0,0,0,0,0,0,0,0,0,0,15,0,0,72,28,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,6,0,0,0,0,3,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.698,18.148,-4.97,Pesticides
2605,98.198,19.64,1,0,1,1,0,0,2,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.924,4,1,10,0.602,1,0,3.132,2.322,0,0,1,3,5.6668,2.228,-1.775,0.561,4.056,4.913,2.442,164.509,0,0,0,0,0,0,3.228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.899,4.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,NaN,-1.25,Pesticides
2606,304.39,7.61,7,1,2,1,0,0,2,30,5,7.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.405,433,2.249,1574,3.574,1.958,1.543,1.266,2.811,2.511,1.294,1.409,13.3875,4.3323,3.2,0.691,0.012,4.699,5.097,14.889,5.429,1.154,1.263,0.913,1.083,0.949,1.374,3.838,44.126,4.815,41.159,41.159,125.505,0,11.66,6.955,3.406,0,-1.515,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,6,0,0,4,6,0,1,0,2,0,0,0.886,0,0,0,1.981,0,0,0,0,0,0,-2.768,5.318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,2,0,0,0,0,8,4,6,0,0,0,0,0,0,0,0,4,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.921,9.838,-3.46,Pesticides
2607,230.27,9.211,9,3,2,1,0,0,1,32,8,16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.08,231,2.232,805,4.785,1.831,1.138,1.342,3.543,1.1,0.67,1.438,10.7879,4.3738,2.558,0.847,0.023,4.71,7.717,6.196,2.397,1.112,0.468,1.729,0.706,1.577,0.114,3.718,10.883,6.763,0,0,65.665,0,5.807,7.704,4.69,10.041,-2,0.262,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.035,0.383,0,0,0,0,0,0,0,0,0,-3.868,0,0,1,0,0,0,0,4,0,0,0,2,0,2,0,4,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067,0.178,-1.17,Pesticides
2608,296.34,12.348,12,4,2,2,0,0,2,58.3,8.3,8.3,0,3,6,2,0,0,2,0,0,0,0,0,0,0,0.973,368,2.246,7994,1.933,1.013,3.188,0.937,3.252,1.333,1,3.43,18.8634,2.7198,2.988,0.648,0.02,4.238,7.436,0.327,1.029,1.162,0.669,1.225,1.229,0.568,1.255,3.848,0,0,0,64.439,158.389,0,0,7.278,4.985,0,-1.241,3.685,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.798,0.284,0.698,0,0,0,18.037,0,0,0,0,1.816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,8,2,0,0,0,0,0,0,0,6,0,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.735,2.853,-2.51,Pesticides
